state,municipality,description,refs,size,date,violence,n_casualties,property_damage&looting,police_repression,arrests ,curfew,checked,checker,url,Notes
Rhode Island,Jamestown,About 100 people participated in a rally in support of Black Lives Matter at East Ferry Landing on June 16.[3],https://www.jamestownpress.com/articles/protesters-march-on-avenue-to-support-black-lives-matter/,100,01/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,Providence,"On May 30, nearly 1,000 people protested at the State House lawn at a peaceful rally organized by Black Lives Matter Rhode Island.[4] Later that night the building was vandalized.[4] On June 1, rioters set a police car on fire and looted several stores. Some rioters also broke into the Providence Place Mall and stole items. At least 65 people were taken into custody.[5][6][7]",https://www.wpri.com/news/local-news/providence/graffiti-sprayed-on-rhode-island-state-house-glass-doors-broken/ https://www.wpri.com/news/local-news/providence/graffiti-sprayed-on-rhode-island-state-house-glass-doors-broken/ https://turnto10.com/news/local/stores-looted-in-providence-mass-state-police-lending-assistance https://www.wcvb.com/article/protesters-clash-with-police-at-providence-place-mall/32739631 https://www.providencejournal.com/news/20200602/65-arrested-8-to-10-police-injured-in-providence-riot,1000,30/05,0,0,1,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,Providence,"On May 30, nearly 1,000 people protested at the State House lawn at a peaceful rally organized by Black Lives Matter Rhode Island.[4] Later that night the building was vandalized.[4] On June 1, rioters set a police car on fire and looted several stores. Some rioters also broke into the Providence Place Mall and stole items. At least 65 people were taken into custody.[5][6][7]",https://www.wpri.com/news/local-news/providence/graffiti-sprayed-on-rhode-island-state-house-glass-doors-broken/ https://www.wpri.com/news/local-news/providence/graffiti-sprayed-on-rhode-island-state-house-glass-doors-broken/ https://turnto10.com/news/local/stores-looted-in-providence-mass-state-police-lending-assistance https://www.wcvb.com/article/protesters-clash-with-police-at-providence-place-mall/32739631 https://www.providencejournal.com/news/20200602/65-arrested-8-to-10-police-injured-in-providence-riot,1000,01/06,1,0,1,0,65,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,Providence,"On May 30, nearly 1,000 people protested at the State House lawn at a peaceful rally organized by Black Lives Matter Rhode Island.[4] Later that night the building was vandalized.[4] On June 1, rioters set a police car on fire and looted several stores. Some rioters also broke into the Providence Place Mall and stole items. At least 65 people were taken into custody.[5][6][7]",https://www.wpri.com/news/local-news/providence/graffiti-sprayed-on-rhode-island-state-house-glass-doors-broken/ https://www.wpri.com/news/local-news/providence/graffiti-sprayed-on-rhode-island-state-house-glass-doors-broken/ https://turnto10.com/news/local/stores-looted-in-providence-mass-state-police-lending-assistance https://www.wcvb.com/article/protesters-clash-with-police-at-providence-place-mall/32739631 https://www.providencejournal.com/news/20200602/65-arrested-8-to-10-police-injured-in-providence-riot,0,02/06,0,0,0,0,0,1,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,Providence,"On May 30, nearly 1,000 people protested at the State House lawn at a peaceful rally organized by Black Lives Matter Rhode Island.[4] Later that night the building was vandalized.[4] On June 1, rioters set a police car on fire and looted several stores. Some rioters also broke into the Providence Place Mall and stole items. At least 65 people were taken into custody.[5][6][7]",https://www.wpri.com/news/local-news/providence/graffiti-sprayed-on-rhode-island-state-house-glass-doors-broken/ https://www.wpri.com/news/local-news/providence/graffiti-sprayed-on-rhode-island-state-house-glass-doors-broken/ https://turnto10.com/news/local/stores-looted-in-providence-mass-state-police-lending-assistance https://www.wcvb.com/article/protesters-clash-with-police-at-providence-place-mall/32739631 https://www.providencejournal.com/news/20200602/65-arrested-8-to-10-police-injured-in-providence-riot,10000,05/06,0,0,0,0,0,1,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,Narragansett,"On June 7, around 300 people rallied in support of Black Lives Matter by the Narragansett Seawall.[18]",https://upriseri.com/2020-06-07-blm-narragansett/,300,07/06,0,0,0,0,0,1,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,Newport,"More than 100 people converged on Liberty Square in Newport on June 1, 2020 to honor George Floyd.[19] The protests took places only blocks away from the Newport waterfront, a major center of the American slave trade. A second protest was held in Newport on June 6, with several thousand protesters in attendance.[20] A third protest was held at Miantonomi Memorial Park on June 13.[21]",https://www.newportri.com/news/20200601/peaceful-vigil-held-in-newport-in-wake-of-george-floydrsquos-killing https://www.wpri.com/news/local-news/east-bay/black-lives-matter-ri-holds-peaceful-protest-in-newport/ https://www.newportri.com/news/20200608/human-rights-protest-planned-for-saturday-in-newport,100,01/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,Newport,"More than 100 people converged on Liberty Square in Newport on June 1, 2020 to honor George Floyd.[19] The protests took places only blocks away from the Newport waterfront, a major center of the American slave trade. A second protest was held in Newport on June 6, with several thousand protesters in attendance.[20] A third protest was held at Miantonomi Memorial Park on June 13.[21]",https://www.newportri.com/news/20200601/peaceful-vigil-held-in-newport-in-wake-of-george-floydrsquos-killing https://www.wpri.com/news/local-news/east-bay/black-lives-matter-ri-holds-peaceful-protest-in-newport/ https://www.newportri.com/news/20200608/human-rights-protest-planned-for-saturday-in-newport,1000,06/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,South Kingstown,"A protest was held in the village of Wakefield on June 8.[22] A second youth-led protest was held on June 16, with a group of several hundred protestors kneeling on Kingstown Road for eight minutes and 46 seconds.[23]",https://www.ricentral.com/narragansett_times/locals-take-the-street-for-black-lives-matter-protest-in-wakefield/article_e430994a-a9b7-11ea-93bf-3763296ad69e.html https://www.ricentral.com/narragansett_times/protests-discussions-of-racial-inequality-continue/article_d6bedef4-b0c2-11ea-ba9e-b7f682341bf1.html,Unknown,08/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,South Kingstown,"A protest was held in the village of Wakefield on June 8.[22] A second youth-led protest was held on June 16, with a group of several hundred protestors kneeling on Kingstown Road for eight minutes and 46 seconds.[23]",https://www.ricentral.com/narragansett_times/locals-take-the-street-for-black-lives-matter-protest-in-wakefield/article_e430994a-a9b7-11ea-93bf-3763296ad69e.html https://www.ricentral.com/narragansett_times/protests-discussions-of-racial-inequality-continue/article_d6bedef4-b0c2-11ea-ba9e-b7f682341bf1.html,Unknown,16/08,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,Westerly,"On June 5, around 50 people gathered on the steps of the post office to peacefully protest.[24]",https://www.thewesterlysun.com/news/westerly/photos-protesters-demonstrate-against-racism-police-brutality-on-steps-of-westerly-post-office/article_f1265f9a-a2be-11ea-acfa-8385deb3b0e9.html,50,05/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
Rhode Island,Woonsocket,"A group of protesters in Woonsocket gathered with the Police Chief outside the police station demanding change. The protest was held by the Woonsocket Alliance to Champion Hope, also known as The Watch Coalition.[25] Protestors also marched, chanted and carried signs though the town.[26]",https://turnto10.com/news/local/police-plan-for-march-in-woonsocket https://www.youtube.com/watch?v=8ZG32L_YChc,Unknown,Unknown,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_Rhode_Island,
South Carolina,Anderson,"On June 3, up to 500 people peacefully marched in the streets downtown to support Black Lives Matter and George Floyd, walking twice around the Anderson County Courthouse.[1]",https://www.independentmail.com/story/news/local/south-carolina/2020/06/03/live-updates-protesters-march-anderson-sc/3136423001/,500,03/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_South_Carolina,
South Carolina,Charleston,"The city issued a curfew after protests resulted in vandalism of public property and statues and some protesters threw rocks at police and citizens. Additionally, several businesses and restaurants had glass windows busted. Two men wearing MAGA hats were assaulted. At one point, police in riot gear used tear gas to stall protesters. Protesters halted traffic on Interstate-26.[2] The following day, a group of 200 protesters formed in Marion Square.[3] One protester, identified as Gee Jordan, was arrested in Marion Square after praising police officers, having stated ""I love each and every one of you. [...] I am not your enemy. You are not my enemy.""[4][5] He was charged with ""disobeying lawful order"" and has since been released from jail on bond.[4][5] Charleston Police Chief Luther Reynolds defended the arrest, stating that ""We specifically asked for [the protesters], numerous times, to disperse. We said if you don't, you will be arrested"".[5][6]",https://www.live5news.com/2020/05/30/rally-george-floyd-saturday-marion-square/ https://www.postandcourier.com/news/charleston-quiets-as-curfew-takes-effect-sunday-evening-ravenel-bridge-never-broached/article_9ee48430-a360-11ea-9c62-7f805d02e8d3.html https://www.live5news.com/2020/06/02/video-charleston-protester-arrested-minutes-after-praising-police/ https://www.cbsnews.com/news/protester-knelt-down-to-tell-police-he-loves-and-respects-them-they-threw-him-in-jail-charleston-south-carolina/ https://www.live5news.com/2020/06/02/video-charleston-protester-arrested-minutes-after-praising-police/ https://www.cbsnews.com/news/protester-knelt-down-to-tell-police-he-loves-and-respects-them-they-threw-him-in-jail-charleston-south-carolina/ https://www.cbsnews.com/news/protester-knelt-down-to-tell-police-he-loves-and-respects-them-they-threw-him-in-jail-charleston-south-carolina/ https://www.postandcourier.com/news/he-told-charleston-police-i-am-not-your-enemy-then-he-was-handcuffed/article_e7de4b0a-a43f-11ea-a019-1f9e6a20ea55.html,200,31/05,1,0,1,0,0,1,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_South_Carolina,
South Carolina,Columbia,"On May 30, 2020, protesters marched from the South Carolina Statehouse to the city of Columbia police station.[7] Several businesses and restaurants in the nearby business district were vandalized. Mayor Stephen K. Benjamin announced a mandatory 6 p.m. curfew for the city. Four police officers were injured, one critically. Later that night shots were fired at police, and the shooters were arrested. The officers did not return fire.[8] Three police cruisers were tourched in Columbia, and protesters unsuccessfully attempted to burn down several buildings.",https://wpde.com/news/local/protests-in-columbia-saturday https://www.wyff4.com/article/protest-in-columbia-turns-violent-rocks-thrown-police-cars-set-on-fire/32720367,2020,30/05,1,4*,1,1,2,1,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_South_Carolina,
South Carolina,Florence,"On June 10, around fifty doctors and nurses held a moment of silence for eight minutes and forty-six seconds outside the MUSC Health Florence Medical Center to honor George Floyd.[9]",https://www.scnow.com/news/local/musc-florence-staffers-speak-out-for-george-floyd/article_567777dd-c6b2-5818-81d8-a044f1fac3fb.html,50,10/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_South_Carolina,
South Carolina,Fort Mill,"On June 4, over 1,000 protestors peacefully marched down S.C. 160 to protest George Floyd's killing and support Black Lives Matter.[10][11]",,1000,04/06,0,0,0,0,0,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_South_Carolina,
South Carolina,Greenville,"On May 30, two protests were held at Peace Center and Falls Park. Not affiliated with Black Lives Matter, the first event was attended by Mayor Knox White. About 300 people marched at the second protest, some arrests were made.[12]",https://www.greenvilleonline.com/story/news/2020/05/30/george-floyd-protests-greenville-sc-peace-center-downtown-death-police-officer-knelt-on-neck/5290498002/,300,30/05,0,0,0,0,2,0,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_South_Carolina,
South Carolina,Myrtle Beach,"Hundreds of protesters attended a rally downtown on the morning of May 31.[13][14] Protesters initially blocked the entrance to the Myrtle Beach Police Station in what felt like a ""standoff"" but when officers joined in and the Chief addressed the crowd cheered.[15] Mayor Brenda Bethune declared a civil emergency due to a ""credible threat"" against police related to the protest. A curfew was set to start at 7pm May 31.[16][17]",https://wpde.com/news/local/protests-happening-in-downtown-myrtle-beach-for-george-floyd https://www.myrtlebeachonline.com/news/local/article243137326.html https://wpde.com/news/local/protesters-block-entrance-to-myrtle-beach-police-department https://wpde.com/news/local/myrtle-beach-declares-civil-emergency-05-31-2020 https://www.wmbfnews.com/2020/05/31/businesses-strongly-encouraged-close-during-myrtle-beach-curfew/,100,31/05,1,0,0,0,0,1,1,Diego,https://en.wikipedia.org/wiki/George_Floyd_protests_in_South_Carolina,
